"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","gene_symbol","classification"
"ENSG00000080854.16",2245.79223693408,-0.790057578989494,0.276299979713373,-2.86000586089241,0.00423633178786986,0.048931590392634,"ENSG00000080854","IGSF9B","Downregulated"
"ENSG00000080986.13",622.396418952927,-0.593443261478107,0.176149978587461,-3.36899213783141,0.00075443580790482,0.0165484694221112,"ENSG00000080986","NDC80","Downregulated"
"ENSG00000081721.12",942.371913388482,-0.247332314417362,0.0783069671121259,-3.158495586064,0.00158585710851951,0.0266995650752147,"ENSG00000081721","DUSP12","Downregulated"
"ENSG00000082497.12",131.500360786219,1.10637901031578,0.305982946432538,3.61919840963771,0.000295516999531517,0.00890787318283458,"ENSG00000082497","SERTAD4","Upregulated"
"ENSG00000082684.16",1732.70356659582,-0.933065152499487,0.239971649788939,-3.88863660676289,0.000100808924177712,0.00444991676546546,"ENSG00000082684","SEMA5B","Downregulated"
"ENSG00000082996.20",5259.46095980081,0.441708926783736,0.154153155172001,2.86539690611439,0.00416486861025595,0.0484680536187356,"ENSG00000082996","RNF13","Upregulated"
"ENSG00000083123.15",1416.67126498651,0.374607573545886,0.13110260445216,2.85736201436096,0.00427178323109711,0.0491517345297187,"ENSG00000083123","BCKDHB","Upregulated"
"ENSG00000083290.20",1554.70253179449,0.378321686743929,0.127512394333268,2.96692854034401,0.00300790859624616,0.0397439619315267,"ENSG00000083290","ULK2","Upregulated"
"ENSG00000083799.18",1709.42826089841,0.34079094571822,0.11242458012543,3.03127142705464,0.00243526224088913,0.0349035289230676,"ENSG00000083799","CYLD","Upregulated"
"ENSG00000084628.10",392.876340752574,-1.02494073721,0.304849757984479,-3.3651523826187,0.000765013963604822,0.0167281771554517,"ENSG00000084628","NKAIN1","Downregulated"
"ENSG00000084693.16",1468.08616102033,-0.276620720702022,0.0871482212100863,-3.17414544634705,0.001502783653843,0.0257638466898126,"ENSG00000084693","AGBL5","Downregulated"
"ENSG00000085063.17",10513.4768838176,0.591139378369082,0.1382971111187,4.27441818930735,1.91637053487564e-05,0.00147339411508323,"ENSG00000085063","CD59","Upregulated"
"ENSG00000085760.15",1114.65125499534,0.208072791293138,0.0712072495100143,2.92205689042255,0.00347728018860643,0.0436991812470092,"ENSG00000085760","MTIF2","Upregulated"
"ENSG00000085840.13",289.248286547608,-0.741482697284485,0.175289240822995,-4.23020946807981,2.33473805688072e-05,0.00169099325206687,"ENSG00000085840","ORC1","Downregulated"
"ENSG00000085999.13",215.338488926219,-0.747183566698455,0.180429620357037,-4.14106890634865,3.45691082961461e-05,0.00221486049628193,"ENSG00000085999","RAD54L","Downregulated"
"ENSG00000086062.13",1736.8580446654,0.861770064281539,0.232464551038631,3.70731747282865,0.000209466287374903,0.00709700183834628,"ENSG00000086062","B4GALT1","Upregulated"
"ENSG00000086619.14",617.055914410809,0.436051726090472,0.119185851027636,3.65858048198707,0.000253616099151041,0.00804354639144956,"ENSG00000086619","ERO1B","Upregulated"
"ENSG00000087087.20",5083.85636489033,-0.322133161953119,0.111754707458382,-2.88249612727073,0.0039453798577532,0.0470760903441025,"ENSG00000087087","SRRT","Downregulated"
"ENSG00000087116.16",454.440471548307,0.954074495890371,0.278744563812651,3.42399213173654,0.000617084075997246,0.0143882317408845,"ENSG00000087116","ADAMTS2","Upregulated"
"ENSG00000087253.13",998.896949955215,0.528039610242562,0.149555918283926,3.53073666973134,0.000414404091698824,0.0111844344640767,"ENSG00000087253","LPCAT2","Upregulated"
"ENSG00000087510.7",74.9520320906919,1.23224272871655,0.342285470847812,3.62401892767972,0.000290060364076514,0.00883205817812528,"ENSG00000087510","TFAP2C","Upregulated"
"ENSG00000088247.17",8935.91981090952,-0.379720267042289,0.130584691855774,-2.9078454389795,0.00363928158359745,0.0448700075181618,"ENSG00000088247","KHSRP","Downregulated"
"ENSG00000088367.23",3125.64820322729,0.446506283224462,0.125335941335502,3.56247196221468,0.000367379155035633,0.010275992503492,"ENSG00000088367","EPB41L1","Upregulated"
"ENSG00000088854.12",1480.26152848691,0.457398291854722,0.130078003726648,3.51629760000232,0.000437610171265689,0.0115001911783865,"ENSG00000088854","DNAAF9","Upregulated"
"ENSG00000089048.14",842.921449215577,0.398828521084947,0.131279571155377,3.0379365610478,0.00238204095229435,0.034538441950941,"ENSG00000089048","ESF1","Upregulated"
"ENSG00000089063.15",7354.29102018065,0.487863733359091,0.136571483930496,3.57222218552945,0.00035396489946919,0.00997522322423277,"ENSG00000089063","TMEM230","Upregulated"
"ENSG00000089094.19",1233.25771677608,-0.355973455332929,0.0987274998317659,-3.60559486453515,0.00031143869269386,0.00917336856623319,"ENSG00000089094","KDM2B","Downregulated"
"ENSG00000089101.19",202.014065591618,1.0300597409112,0.236032163832589,4.36361061890658,1.27933203757766e-05,0.00112556576844237,"ENSG00000089101","CFAP61","Upregulated"
"ENSG00000089116.4",7.46914000541542,-1.0842729359471,0.356072020038443,-3.06319361944143,0.00218988320158738,0.0328442844132993,"ENSG00000089116","LHX5","Downregulated"
"ENSG00000089123.16",356.258532333247,0.398862440189794,0.115999654456,3.43837786198118,0.000585210467839064,0.0138965011029962,"ENSG00000089123","TASP1","Upregulated"
"ENSG00000089177.19",460.191692666015,0.705805912232269,0.141551333495344,4.98601001922652,6.16389493974831e-07,0.000142172607514118,"ENSG00000089177","KIF16B","Upregulated"
"ENSG00000089558.9",40.9597046863589,-0.85639067781001,0.2486829083454,-3.44164039696316,0.00057819833563587,0.0137946633110678,"ENSG00000089558","KCNH4","Downregulated"
"ENSG00000089685.15",3011.54179174856,-0.896752989327367,0.210861978113844,-4.25294479707479,2.10977599192526e-05,0.00157367246561888,"ENSG00000089685","BIRC5","Downregulated"
"ENSG00000090097.22",4098.26279157279,-0.656193079768538,0.185694340841906,-3.53374919542034,0.00040970966017095,0.0111177775205665,"ENSG00000090097","PCBP4","Downregulated"
"ENSG00000090372.15",4727.96198993869,-0.492489112011555,0.129993209880606,-3.78857375051562,0.000151514616110007,0.00577954739750545,"ENSG00000090372","STRN4","Downregulated"
"ENSG00000090376.11",374.951815381826,0.624476495684481,0.184474485708352,3.38529553635602,0.0007110165750958,0.0158727985481581,"ENSG00000090376","IRAK3","Upregulated"
"ENSG00000090447.12",339.72519112292,-0.3876750291407,0.12891779355983,-3.00705755709433,0.00263789811813494,0.0365177170232115,"ENSG00000090447","TFAP4","Downregulated"
"ENSG00000090659.18",107.80007833556,0.9808854070407,0.337070623862139,2.91911134945255,0.00351030811106653,0.0439259341148472,"ENSG00000090659","CD209","Upregulated"
"ENSG00000090889.12",1036.38669769822,-0.547509378552607,0.181954513384365,-3.00904357655482,0.00262071523868698,0.0363495362039363,"ENSG00000090889","KIF4A","Downregulated"
"ENSG00000091181.20",11.1687277007713,1.74479549919828,0.351003313867491,3.07994274306525,0.00207040392925394,0.031722566080061,"ENSG00000091181","IL5RA","Upregulated"
"ENSG00000091262.16",75.2888243248424,0.914248533803853,0.191689627069478,4.76845354106554,1.8564547224824e-06,0.000304790321677932,"ENSG00000091262","ABCC6","Upregulated"
"ENSG00000091317.8",2987.3547436449,0.325546797499893,0.111257923759319,2.92605921559303,0.0034328558848418,0.0433407089292553,"ENSG00000091317","CMTM6","Upregulated"
"ENSG00000091409.15",3139.27894926232,0.596511189686265,0.147875108761377,4.0338899444434,5.48610203053162e-05,0.00302391120193917,"ENSG00000091409","ITGA6","Upregulated"
"ENSG00000091583.11",8.28579014649084,1.35449881603242,0.349847800420135,3.89256181025739,9.91912165594665e-05,0.00441223361960511,"ENSG00000091583","APOH","Upregulated"
"ENSG00000091651.9",446.144591712332,-0.600900708574921,0.179054259051704,-3.35591490344994,0.000791029043637061,0.0170034244848874,"ENSG00000091651","ORC6","Downregulated"
"ENSG00000092758.18",2774.36665691472,-0.867661881004384,0.284978503313389,-3.04568003848215,0.00232154741451353,0.0339568776703357,"ENSG00000092758","COL9A3","Downregulated"
"ENSG00000093009.11",586.985953215064,-0.831143740832711,0.211221936452527,-3.93498377178867,8.32023178430059e-05,0.00396003412781354,"ENSG00000093009","CDC45","Downregulated"
"ENSG00000094963.14",64.5507792883965,0.83133182976817,0.26562816022793,3.13070974024484,0.00174384424666627,0.0285097428294218,"ENSG00000094963","FMO2","Upregulated"
"ENSG00000095587.9",49.1437814757111,0.902835522466486,0.235137097519096,3.83799864093731,0.000124041168586072,0.00508806352948479,"ENSG00000095587","TLL2","Upregulated"
"ENSG00000095752.7",127.097339698828,1.22443496740439,0.3182619312064,3.85435874588706,0.00011603335135662,0.00489979284988928,"ENSG00000095752","IL11","Upregulated"
"ENSG00000095906.17",3176.32801000501,-0.373138399844427,0.130736485360184,-2.85412933000954,0.00431549591154645,0.0494560160596162,"ENSG00000095906","NUBP2","Downregulated"
"ENSG00000096968.14",664.542408733582,0.535681042591847,0.115660637614758,4.63148319611823,3.63055468586716e-06,0.0004712648582499,"ENSG00000096968","JAK2","Upregulated"
"ENSG00000097046.13",733.237306751716,-0.497613533820875,0.154103339380198,-3.22908781460943,0.00124185755531813,0.0229151377207472,"ENSG00000097046","CDC7","Downregulated"
"ENSG00000099246.17",3174.48669973072,0.36363846097807,0.100689014003503,3.6115016010802,0.000304429204306966,0.00904688770182793,"ENSG00000099246","RAB18","Upregulated"
"ENSG00000099260.11",620.908764592211,0.567041490102902,0.157600643769039,3.59802033866286,0.000320648549542934,0.00934368003697268,"ENSG00000099260","PALMD","Upregulated"
"ENSG00000099337.5",248.082829861891,0.613509926873023,0.19708962726601,3.11291940409585,0.00185246598322632,0.029589292066624,"ENSG00000099337","KCNK6","Upregulated"
"ENSG00000099617.4",241.708988822935,-0.873566037682278,0.231855871436534,-3.76771490182202,0.000164748699004438,0.0060512861660729,"ENSG00000099617","EFNA2","Downregulated"
"ENSG00000099869.8",8.85168747987351,-1.43111578046185,0.342132295480172,-4.21197376137412,2.53148955256934e-05,0.00178184775196694,"ENSG00000099869","IGF2-AS","Downregulated"
"ENSG00000099953.10",608.136743011486,1.25827481593888,0.289596585580662,4.34858728348322,1.3701728627938e-05,0.00116717708212705,"ENSG00000099953","MMP11","Upregulated"
"ENSG00000099956.20",4291.81261209663,-0.411961148370246,0.112333672013255,-3.66729484290457,0.000245130085111561,0.00786962055896163,"ENSG00000099956","SMARCB1","Downregulated"
"ENSG00000100027.17",224.789647487021,-0.49913546926819,0.162478525128928,-3.07191140970329,0.00212692839344183,0.032307977648102,"ENSG00000100027","YPEL1","Downregulated"
"ENSG00000100105.18",1997.74625092489,-0.435323192350158,0.118758183069392,-3.66561832340716,0.000246741694600425,0.0079128873931484,"ENSG00000100105","PATZ1","Downregulated"
"ENSG00000100146.18",3352.39570283714,-1.28832129140126,0.346512727152265,-3.75027592010089,0.000176640094561035,0.00632802059189083,"ENSG00000100146","SOX10","Downregulated"
"ENSG00000100162.15",464.174170864102,-0.756821380971413,0.205101816656403,-3.69011441888988,0.000224153208544644,0.00739172750412256,"ENSG00000100162","CENPM","Downregulated"
"ENSG00000100196.11",567.37156587782,0.857230043360193,0.272234581312603,3.14953061478066,0.0016353297329743,0.027227137160512,"ENSG00000100196","KDELR3","Upregulated"
"ENSG00000100218.12",86.1136082542089,0.661187571604311,0.204852033480912,3.2270914439802,0.00125055487599448,0.023047257502578,"ENSG00000100218","RSPH14","Upregulated"
"ENSG00000100226.16",2387.45755070924,-0.442652865794347,0.145786191438406,-3.03630812634898,0.00239494483196347,0.0345828925019521,"ENSG00000100226","GTPBP1","Downregulated"
"ENSG00000100297.16",2786.88518943623,-0.571555212980851,0.140175839059619,-4.07743478057775,4.55352967597445e-05,0.00265849679293505,"ENSG00000100297","MCM5","Downregulated"
"ENSG00000100307.13",758.877034005369,0.421349858806001,0.143651835423059,2.93312951837387,0.00335563874528637,0.0427437671102004,"ENSG00000100307","CBX7","Upregulated"
"ENSG00000100416.15",1365.4274451783,-0.384608344963028,0.129879934159652,-2.96124928790471,0.00306393832696903,0.0402401497486726,"ENSG00000100416","TRMU","Downregulated"
"ENSG00000100453.13",37.9575195675682,0.989899258472338,0.255978458146206,3.86877771817379,0.000109382301667173,0.00469889443479967,"ENSG00000100453","GZMB","Upregulated"
"ENSG00000100473.18",84.1542913850151,-0.936338195696963,0.288281541980492,-3.24980346246061,0.00115484790777776,0.0218061174525921,"ENSG00000100473","COCH","Downregulated"
"ENSG00000100583.4",86.8252453505404,0.715102679396902,0.171211277597847,4.17554411829379,2.97274630509284e-05,0.00198817236291675,"ENSG00000100583","SAMD15","Upregulated"
"ENSG00000100596.7",2032.11001546584,0.364679745326542,0.11267520045003,3.23656039995097,0.00120979621037155,0.0225175290924836,"ENSG00000100596","SPTLC2","Upregulated"
"ENSG00000100739.11",11.9953490789401,1.09990029715547,0.337146228766142,3.26817966282991,0.00108241630862985,0.02093951807372,"ENSG00000100739","BDKRB1","Upregulated"
"ENSG00000100979.15",20679.5994014653,0.860015092336673,0.203943278362254,4.21703366137042,2.47537035556979e-05,0.00176723762170858,"ENSG00000100979","PLTP","Upregulated"
"ENSG00000101000.6",449.627309311077,0.618996468436379,0.195826681486362,3.16105988993483,0.0015719617375972,0.026510277110153,"ENSG00000101000","PROCR","Upregulated"
"ENSG00000101057.16",2031.86000419418,-0.888389099478389,0.221713919034687,-4.00706638807598,6.14775870000608e-05,0.00325115598976512,"ENSG00000101057","MYBL2","Downregulated"
"ENSG00000101096.20",638.896129787985,0.743204731519366,0.154952870997936,4.79627943047223,1.61639759344811e-06,0.000281788847904311,"ENSG00000101096","NFATC2","Upregulated"
"ENSG00000101187.16",297.486302948786,-0.619085546075902,0.217300201740126,-2.84902206944933,0.00438538383448307,0.0499382088908253,"ENSG00000101187","SLCO4A1","Downregulated"
"ENSG00000101188.5",47.8247995362644,0.612178499295229,0.319498545751325,-4.04332492577846,5.26985096082358e-05,0.00293710931338838,"ENSG00000101188","NTSR1","Upregulated"
"ENSG00000101222.12",314.692509612603,1.50426447157697,0.282951637257709,5.32046849582929,1.03500371687528e-07,4.77455176161618e-05,"ENSG00000101222","SPEF1","Upregulated"
"ENSG00000101292.8",4.51596284444482,1.11626102930614,0.340523687055975,3.26556630677948,0.00109245425318581,0.0210657496988916,"ENSG00000101292","PROKR2","Upregulated"
"ENSG00000101298.15",1011.14795326028,0.546709385082172,0.159884423696436,3.41939094410954,0.000627614844773314,0.0145883962174634,"ENSG00000101298","SNPH","Upregulated"
"ENSG00000101400.6",3241.10231072065,0.801400170554398,0.203053254680294,3.94681233576543,7.91985848174879e-05,0.00383583735898875,"ENSG00000101400","SNTA1","Upregulated"
"ENSG00000101412.13",1107.33057634796,-0.510276606663429,0.168059667258609,-3.0363176517776,0.00239486916581612,0.0345828925019521,"ENSG00000101412","E2F1","Downregulated"
"ENSG00000101439.9",76998.2331676926,0.640738231283784,0.217275372509002,2.94903038539998,0.00318772632907216,0.0413962641737673,"ENSG00000101439","CST3","Upregulated"
"ENSG00000101440.9",53.3281594631844,0.731434264989405,0.201758207731455,3.62395600711881,0.000290130975669615,0.00883205817812528,"ENSG00000101440","ASIP","Upregulated"
"ENSG00000101546.13",446.784407443965,-0.350446523090682,0.0894339675110667,-3.91846862647019,8.91133255350324e-05,0.00411273314960871,"ENSG00000101546","RBFA","Downregulated"
"ENSG00000101850.13",51.604605051066,0.895218607480012,0.228738262540981,3.91248201451411,9.13523437424713e-05,0.00416751539104098,"ENSG00000101850","GPR143","Upregulated"
"ENSG00000101882.10",781.575304623549,0.258188665689226,0.0863717300371862,2.98923534485044,0.00279676619296048,0.0379290069181004,"ENSG00000101882","NKAP","Upregulated"
"ENSG00000101901.12",1286.99092193525,0.294069621748061,0.100967597393601,2.91251415627228,0.00358531948906951,0.0445307762991555,"ENSG00000101901","ALG13","Upregulated"
"ENSG00000101945.17",642.391223677615,-0.411347741990487,0.10668510584509,-3.8557677118718,0.000115366997934412,0.00487909652054068,"ENSG00000101945","SUV39H1","Downregulated"
"ENSG00000101958.14",137.50491423888,-1.11351558722065,0.333015129075089,-3.35422404505673,0.000795878932959497,0.0170704075856871,"ENSG00000101958","GLRA2","Downregulated"
"ENSG00000101974.14",542.452239143005,0.450032608031855,0.15136595136634,2.97310609463831,0.00294802531367718,0.0393410809674095,"ENSG00000101974","ATP11C","Upregulated"
"ENSG00000102174.9",317.380919955139,0.526727658079771,0.184322192458163,2.85752773341465,0.00426955321911455,0.0491517345297187,"ENSG00000102174","PHEX","Upregulated"
"ENSG00000102189.17",1711.69321563715,0.358906718683887,0.112273937794765,3.19667735243504,0.00139020334043105,0.0245496155258098,"ENSG00000102189","EEA1","Upregulated"
"ENSG00000102225.16",5762.70956329303,-0.396348315130715,0.117018605984823,-3.38705363383752,0.000706475751693141,0.0158087129959096,"ENSG00000102225","CDK16","Downregulated"
"ENSG00000102265.12",22873.7137837506,0.667724833498341,0.231954911158751,2.87879095449564,0.00399202852635527,0.0475030417336264,"ENSG00000102265","TIMP1","Upregulated"
"ENSG00000102359.8",2222.61742959571,0.836899026951522,0.255486810336064,3.27611658594877,0.00105245105750685,0.0205856131645273,"ENSG00000102359","SRPX2","Upregulated"
"ENSG00000102384.13",197.594773288702,-0.512794648253878,0.163074598866516,-3.14447613493186,0.00166384481759745,0.027553771343729,"ENSG00000102384","CENPI","Downregulated"
"ENSG00000102802.10",201.832230638177,1.29791018180294,0.328876414285733,3.96175393232674,7.44011970377335e-05,0.00370584699863196,"ENSG00000102802","MEDAG","Upregulated"
