"","gene1","gene2","correlation","pvalue"
"9117","PRNP","MORN4",0.063132360964305,1.31003923116263e-12
"9118","PRNP","PI4K2A",-0.00323335372798834,0.716662853083005
"9119","PRNP","AVPI1",0.0470821949233598,1.23944557493205e-07
"9120","PRNP","MARVELD1",0.0429604284183886,1.40540792471593e-06
"9121","PRNP","ZFYVE27",0.0131242709907167,0.140704794190249
"9122","PRNP","GOLGA7B",0.0199202778810625,0.0253429682552688
"9123","PRNP","CRTAC1",0.00960563545651152,0.280948708008372
"9124","PRNP","R3HCC1L",0.0178441186129834,0.04517325477677
"9125","PRNP","LOXL4",0.0420675213380716,2.31389824900356e-06
"9126","PRNP","PYROXD2",0.0235368220155049,0.00823668591079862
"9127","PRNP","HPS1",0.0352723252183258,7.48540170986977e-05
"9128","PRNP","GOT1",0.06583041786431,1.39263624610563e-13
"9129","PRNP","SLC25A28",0.0148770101384276,0.0949325710761426
"9130","PRNP","RP11-85A1.3",0.0182445601617001,0.0405604561894764
"9131","PRNP","RP11-483F11.7",0.0428613371482496,1.48607991861379e-06
"9132","PRNP","CUTC",0.0411949763384205,3.73132041452184e-06
"9133","PRNP","COX15",0.0191898309246973,0.031230504156914
"9134","PRNP","DNMBP",0.0162589722014845,0.0679893964859967
"9135","PRNP","ERLIN1",0.0121694793566914,0.171942122781383
